,Frame,x_center,y_center,w,h,label,type
34929,2011_003972.jpg,761.0,421.0,33.0,137.0,0,trainval
34930,2011_003973.jpg,646.0,684.0,496.0,553.0,0,trainval
34931,2011_003974.jpg,349.0,590.0,120.0,352.0,0,trainval
34932,2011_003977.jpg,184.0,711.0,182.0,498.0,0,trainval
34933,2011_003978.jpg,524.0,759.0,38.0,162.0,0,trainval
34934,2011_003978.jpg,333.0,736.0,40.0,167.0,0,trainval
34935,2011_003978.jpg,444.0,767.0,61.0,227.0,0,trainval
34936,2011_003978.jpg,250.0,820.0,65.0,244.0,0,trainval
34937,2011_003978.jpg,82.0,826.0,70.0,232.0,0,trainval
34938,2011_003979.jpg,479.0,256.0,172.0,253.0,0,trainval
34939,2011_003980.jpg,611.0,333.0,121.0,170.0,0,trainval
34940,2011_003981.jpg,522.0,440.0,72.0,123.0,0,trainval
34941,2011_003984.jpg,360.0,589.0,241.0,461.0,0,trainval
34942,2011_003988.jpg,623.0,777.0,398.0,166.0,0,trainval
34943,2011_003990.jpg,900.0,827.0,119.0,266.0,0,trainval
34944,2011_003991.jpg,365.0,681.0,325.0,558.0,0,trainval
34945,2011_003995.jpg,534.0,499.0,162.0,347.0,0,trainval
34946,2011_003997.jpg,467.0,554.0,87.0,474.0,0,trainval
34947,2011_003997.jpg,336.0,532.0,73.0,410.0,0,trainval
34948,2011_003998.jpg,471.0,732.0,133.0,302.0,0,trainval
34949,2011_003998.jpg,666.0,660.0,157.0,287.0,0,trainval
34950,2011_003999.jpg,462.0,742.0,243.0,437.0,0,trainval
34951,2011_004007.jpg,567.0,675.0,87.0,427.0,0,trainval
34952,2011_004007.jpg,813.0,699.0,140.0,497.0,0,trainval
34953,2011_004007.jpg,229.0,718.0,125.0,485.0,0,trainval
34954,2011_004008.jpg,743.0,680.0,285.0,561.0,0,trainval
34955,2011_004009.jpg,422.0,387.0,96.0,317.0,0,trainval
34956,2011_004011.jpg,639.0,732.0,175.0,192.0,0,trainval
34957,2011_004013.jpg,641.0,641.0,638.0,639.0,0,trainval
34958,2011_004014.jpg,707.0,663.0,338.0,594.0,0,trainval
34959,2011_004015.jpg,326.0,655.0,31.0,72.0,0,trainval
34960,2011_004015.jpg,80.0,541.0,20.0,44.0,0,trainval
34961,2011_004020.jpg,495.0,641.0,423.0,639.0,0,trainval
34962,2011_004022.jpg,461.0,661.0,430.0,598.0,0,trainval
34963,2011_004025.jpg,506.0,743.0,114.0,434.0,0,trainval
34964,2011_004026.jpg,453.0,670.0,251.0,449.0,0,trainval
34965,2011_004028.jpg,580.0,618.0,69.0,402.0,0,trainval
34966,2011_004029.jpg,380.0,656.0,378.0,499.0,0,trainval
34967,2011_004030.jpg,635.0,772.0,237.0,360.0,0,trainval
34968,2011_004031.jpg,371.0,754.0,54.0,186.0,0,trainval
34969,2011_004031.jpg,548.0,718.0,40.0,157.0,0,trainval
34970,2011_004032.jpg,461.0,710.0,179.0,500.0,0,trainval
34971,2011_004032.jpg,647.0,730.0,142.0,459.0,0,trainval
34972,2011_004033.jpg,672.0,641.0,576.0,638.0,0,trainval
34973,2011_004034.jpg,651.0,717.0,227.0,486.0,0,trainval
34974,2011_004034.jpg,741.0,482.0,96.0,188.0,0,trainval
34975,2011_004036.jpg,656.0,668.0,567.0,584.0,0,trainval
34976,2011_004037.jpg,574.0,656.0,380.0,607.0,0,trainval
34977,2011_004038.jpg,496.0,461.0,227.0,215.0,0,trainval
34978,2011_004039.jpg,678.0,700.0,184.0,521.0,0,trainval
34979,2011_004042.jpg,504.0,691.0,148.0,538.0,0,trainval
34980,2011_004042.jpg,159.0,728.0,157.0,463.0,0,trainval
34981,2011_004043.jpg,805.0,673.0,311.0,305.0,0,trainval
34982,2011_004043.jpg,386.0,483.0,150.0,178.0,0,trainval
34983,2011_004044.jpg,572.0,762.0,150.0,396.0,0,trainval
34984,2011_004044.jpg,339.0,800.0,143.0,321.0,0,trainval
34985,2011_004045.jpg,644.0,678.0,156.0,268.0,0,trainval
34986,2011_004045.jpg,270.0,617.0,120.0,261.0,0,trainval
34987,2011_004045.jpg,887.0,579.0,104.0,200.0,0,trainval
34988,2011_004046.jpg,322.0,807.0,236.0,305.0,0,trainval
34989,2011_004048.jpg,636.0,589.0,315.0,404.0,0,trainval
34990,2011_004049.jpg,557.0,713.0,273.0,493.0,0,trainval
34991,2011_004050.jpg,574.0,788.0,118.0,345.0,0,trainval
34992,2011_004052.jpg,718.0,511.0,261.0,299.0,0,trainval
34993,2011_004053.jpg,309.0,740.0,192.0,440.0,0,trainval
34994,2011_004053.jpg,707.0,745.0,157.0,333.0,0,trainval
34995,2011_004054.jpg,482.0,520.0,84.0,399.0,0,trainval
34996,2011_004056.jpg,641.0,712.0,638.0,497.0,0,trainval
34997,2011_004057.jpg,342.0,668.0,114.0,323.0,0,trainval
34998,2011_004058.jpg,245.0,714.0,201.0,492.0,0,trainval
34999,2011_004058.jpg,545.0,709.0,200.0,502.0,0,trainval
35000,2011_004058.jpg,802.0,723.0,178.0,474.0,0,trainval
35001,2011_004059.jpg,535.0,428.0,147.0,292.0,0,trainval
35002,2011_004060.jpg,832.0,391.0,195.0,287.0,0,trainval
35003,2011_004062.jpg,527.0,665.0,132.0,442.0,0,trainval
35004,2011_004063.jpg,572.0,527.0,449.0,441.0,0,trainval
35005,2011_004067.jpg,566.0,690.0,320.0,539.0,0,trainval
35006,2011_004068.jpg,795.0,679.0,330.0,556.0,0,trainval
35007,2011_004069.jpg,144.0,615.0,77.0,167.0,0,trainval
35008,2011_004069.jpg,429.0,537.0,33.0,94.0,0,trainval
35009,2011_004073.jpg,588.0,641.0,585.0,638.0,0,trainval
35010,2011_004074.jpg,226.0,758.0,224.0,404.0,0,trainval
35011,2011_004074.jpg,646.0,676.0,163.0,328.0,0,trainval
35012,2011_004077.jpg,566.0,705.0,147.0,509.0,0,trainval
35013,2011_004079.jpg,625.0,640.0,454.0,584.0,0,trainval
35014,2011_004080.jpg,408.0,670.0,238.0,407.0,0,trainval
35015,2011_004080.jpg,713.0,673.0,244.0,397.0,0,trainval
35016,2011_004081.jpg,602.0,718.0,78.0,381.0,0,trainval
35017,2011_004082.jpg,534.0,779.0,311.0,362.0,0,trainval
35018,2011_004083.jpg,625.0,759.0,189.0,302.0,0,trainval
35019,2011_004084.jpg,484.0,748.0,88.0,292.0,0,trainval
35020,2011_004086.jpg,941.0,552.0,38.0,156.0,0,trainval
35021,2011_004086.jpg,721.0,562.0,55.0,166.0,0,trainval
35022,2011_004086.jpg,556.0,600.0,47.0,148.0,0,trainval
35023,2011_004086.jpg,60.0,618.0,46.0,135.0,0,trainval
35024,2011_004086.jpg,223.0,613.0,50.0,139.0,0,trainval
35025,2011_004088.jpg,487.0,637.0,111.0,157.0,0,trainval
35026,2011_004088.jpg,613.0,681.0,106.0,166.0,0,trainval
35027,2011_004089.jpg,369.0,705.0,131.0,214.0,0,trainval
35028,2011_004091.jpg,389.0,712.0,385.0,497.0,0,trainval
35029,2011_004093.jpg,600.0,517.0,76.0,302.0,0,trainval
35030,2011_004093.jpg,381.0,433.0,113.0,285.0,0,trainval
35031,2011_004096.jpg,447.0,440.0,82.0,118.0,0,trainval
35032,2011_004097.jpg,525.0,801.0,155.0,317.0,0,trainval
35033,2011_004097.jpg,531.0,646.0,255.0,628.0,0,trainval
35034,2011_004100.jpg,783.0,334.0,38.0,77.0,0,trainval
35035,2011_004100.jpg,259.0,406.0,32.0,102.0,0,trainval
35036,2011_004100.jpg,554.0,427.0,45.0,71.0,0,trainval
35037,2011_004100.jpg,629.0,391.0,36.0,85.0,0,trainval
35038,2011_004100.jpg,386.0,428.0,42.0,93.0,0,trainval
35039,2011_004100.jpg,328.0,433.0,42.0,94.0,0,trainval
35040,2011_004100.jpg,479.0,444.0,45.0,123.0,0,trainval
35041,2011_004101.jpg,310.0,511.0,74.0,332.0,0,trainval
35042,2011_004102.jpg,601.0,653.0,411.0,614.0,0,trainval
35043,2011_004103.jpg,812.0,782.0,100.0,203.0,0,trainval
35044,2011_004103.jpg,695.0,709.0,38.0,159.0,0,trainval
35045,2011_004103.jpg,572.0,686.0,142.0,548.0,0,trainval
35046,2011_004104.jpg,573.0,617.0,436.0,492.0,0,trainval
35047,2011_004104.jpg,594.0,591.0,125.0,256.0,0,trainval
35048,2011_004110.jpg,648.0,585.0,435.0,470.0,0,trainval
35049,2011_004110.jpg,614.0,493.0,198.0,201.0,0,trainval
35050,2011_004111.jpg,644.0,658.0,632.0,604.0,0,trainval
35051,2011_004115.jpg,665.0,624.0,355.0,449.0,0,trainval
35052,2011_004116.jpg,540.0,519.0,102.0,172.0,0,trainval
35053,2011_004117.jpg,211.0,727.0,111.0,338.0,0,trainval
35054,2011_004117.jpg,456.0,635.0,106.0,315.0,0,trainval
35055,2011_004117.jpg,676.0,561.0,88.0,296.0,0,trainval
35056,2011_004117.jpg,888.0,495.0,90.0,290.0,0,trainval
35057,2011_004120.jpg,581.0,617.0,550.0,358.0,0,trainval
35058,2011_004122.jpg,713.0,590.0,239.0,425.0,0,trainval
35059,2011_004127.jpg,681.0,749.0,70.0,284.0,0,trainval
35060,2011_004132.jpg,414.0,741.0,273.0,438.0,0,trainval
35061,2011_004133.jpg,138.0,579.0,54.0,95.0,0,trainval
35062,2011_004133.jpg,223.0,577.0,69.0,101.0,0,trainval
35063,2011_004137.jpg,497.0,658.0,343.0,603.0,0,trainval
35064,2011_004138.jpg,495.0,489.0,77.0,290.0,0,trainval
35065,2011_004139.jpg,451.0,440.0,232.0,212.0,0,trainval
35066,2011_004142.jpg,544.0,759.0,89.0,156.0,0,trainval
35067,2011_004145.jpg,534.0,742.0,447.0,287.0,0,trainval
35068,2011_004146.jpg,534.0,435.0,350.0,287.0,0,trainval
35069,2011_004147.jpg,616.0,553.0,381.0,524.0,0,trainval
35070,2011_004152.jpg,435.0,794.0,113.0,290.0,0,trainval
35071,2011_004152.jpg,703.0,730.0,100.0,451.0,0,trainval
35072,2011_004152.jpg,573.0,748.0,87.0,346.0,0,trainval
35073,2011_004152.jpg,230.0,672.0,92.0,382.0,0,trainval
35074,2011_004152.jpg,352.0,684.0,87.0,379.0,0,trainval
35075,2011_004152.jpg,477.0,564.0,87.0,275.0,0,trainval
35076,2011_004152.jpg,595.0,703.0,82.0,370.0,0,trainval
35077,2011_004154.jpg,463.0,565.0,58.0,222.0,0,trainval
35078,2011_004155.jpg,815.0,606.0,290.0,570.0,0,trainval
35079,2011_004156.jpg,296.0,763.0,122.0,394.0,0,trainval
35080,2011_004156.jpg,121.0,768.0,119.0,384.0,0,trainval
35081,2011_004157.jpg,727.0,777.0,143.0,348.0,0,trainval
35082,2011_004157.jpg,444.0,783.0,119.0,319.0,0,trainval
35083,2011_004157.jpg,258.0,799.0,145.0,323.0,0,trainval
35084,2011_004157.jpg,632.0,750.0,100.0,300.0,0,trainval
35085,2011_004157.jpg,831.0,613.0,65.0,204.0,0,trainval
35086,2011_004157.jpg,600.0,712.0,83.0,231.0,0,trainval
35087,2011_004157.jpg,45.0,733.0,44.0,223.0,0,trainval
35088,2011_004158.jpg,655.0,584.0,164.0,566.0,0,trainval
35089,2011_004161.jpg,416.0,445.0,70.0,229.0,0,trainval
35090,2011_004163.jpg,366.0,742.0,328.0,437.0,0,trainval
35091,2011_004165.jpg,597.0,463.0,77.0,179.0,0,trainval
35092,2011_004170.jpg,728.0,636.0,401.0,568.0,0,trainval
35093,2011_004170.jpg,879.0,673.0,59.0,133.0,0,trainval
35094,2011_004172.jpg,581.0,831.0,82.0,196.0,0,trainval
35095,2011_004173.jpg,461.0,573.0,253.0,489.0,0,trainval
35096,2011_004176.jpg,580.0,631.0,193.0,228.0,0,trainval
35097,2011_004177.jpg,618.0,589.0,449.0,524.0,0,trainval
35098,2011_004179.jpg,621.0,698.0,227.0,525.0,0,trainval
35099,2011_004180.jpg,473.0,428.0,106.0,246.0,0,trainval
35100,2011_004180.jpg,194.0,357.0,58.0,173.0,0,trainval
35101,2011_004180.jpg,793.0,274.0,61.0,104.0,0,trainval
35102,2011_004183.jpg,850.0,605.0,178.0,444.0,0,trainval
35103,2011_004185.jpg,664.0,414.0,147.0,328.0,0,trainval
35104,2011_004188.jpg,500.0,807.0,95.0,225.0,0,trainval
35105,2011_004190.jpg,520.0,381.0,262.0,183.0,0,trainval
35106,2011_004193.jpg,682.0,641.0,557.0,638.0,0,trainval
35107,2011_004194.jpg,587.0,404.0,93.0,369.0,0,trainval
35108,2011_004197.jpg,566.0,548.0,338.0,387.0,0,trainval
35109,2011_004199.jpg,421.0,735.0,418.0,451.0,0,trainval
35110,2011_004200.jpg,444.0,522.0,257.0,328.0,0,trainval
35111,2011_004200.jpg,627.0,812.0,623.0,297.0,0,trainval
35112,2011_004202.jpg,467.0,462.0,81.0,93.0,0,trainval
35113,2011_004208.jpg,643.0,695.0,635.0,530.0,0,trainval
35114,2011_004209.jpg,800.0,755.0,243.0,399.0,0,trainval
35115,2011_004213.jpg,211.0,709.0,119.0,422.0,0,trainval
35116,2011_004214.jpg,256.0,627.0,95.0,511.0,0,trainval
35117,2011_004214.jpg,297.0,628.0,132.0,470.0,0,trainval
35118,2011_004215.jpg,385.0,689.0,382.0,543.0,0,trainval
35119,2011_004217.jpg,733.0,573.0,132.0,309.0,0,trainval
35120,2011_004218.jpg,308.0,436.0,128.0,280.0,0,trainval
35121,2011_004218.jpg,558.0,717.0,124.0,486.0,0,trainval
35122,2011_004220.jpg,692.0,538.0,118.0,230.0,0,trainval
35123,2011_004220.jpg,913.0,534.0,93.0,217.0,0,trainval
35124,2011_004221.jpg,281.0,788.0,207.0,344.0,0,trainval
35125,2011_004223.jpg,404.0,431.0,297.0,336.0,0,trainval
35126,2011_004225.jpg,620.0,664.0,174.0,197.0,0,trainval
35127,2011_004226.jpg,540.0,641.0,184.0,638.0,0,trainval
35128,2011_004226.jpg,710.0,563.0,155.0,364.0,0,trainval
35129,2011_004227.jpg,618.0,701.0,498.0,519.0,0,trainval
35130,2011_004228.jpg,550.0,600.0,333.0,546.0,0,trainval
35131,2011_004231.jpg,429.0,607.0,22.0,31.0,0,trainval
35132,2011_004233.jpg,473.0,445.0,151.0,351.0,0,trainval
35133,2011_004234.jpg,782.0,678.0,137.0,297.0,0,trainval
35134,2011_004234.jpg,578.0,533.0,154.0,252.0,0,trainval
35135,2011_004234.jpg,307.0,574.0,163.0,271.0,0,trainval
35136,2011_004238.jpg,791.0,628.0,108.0,468.0,0,trainval
35137,2011_004238.jpg,531.0,618.0,145.0,502.0,0,trainval
35138,2011_004238.jpg,335.0,687.0,145.0,369.0,0,trainval
35139,2011_004239.jpg,516.0,346.0,132.0,259.0,0,trainval
35140,2011_004240.jpg,800.0,670.0,321.0,581.0,0,trainval
35141,2011_004245.jpg,716.0,556.0,155.0,311.0,0,trainval
35142,2011_004249.jpg,384.0,439.0,66.0,93.0,0,trainval
35143,2011_004252.jpg,345.0,541.0,205.0,209.0,0,trainval
35144,2011_004252.jpg,687.0,410.0,311.0,348.0,0,trainval
35145,2011_004253.jpg,761.0,724.0,398.0,471.0,0,trainval
35146,2011_004254.jpg,493.0,702.0,451.0,515.0,0,trainval
35147,2011_004259.jpg,681.0,725.0,189.0,469.0,0,trainval
35148,2011_004259.jpg,269.0,709.0,188.0,502.0,0,trainval
35149,2011_004261.jpg,435.0,647.0,433.0,626.0,0,trainval
35150,2011_004262.jpg,579.0,684.0,312.0,553.0,0,trainval
35151,2011_004263.jpg,486.0,658.0,218.0,461.0,0,trainval
35152,2011_004264.jpg,619.0,699.0,233.0,522.0,0,trainval
35153,2011_004266.jpg,521.0,768.0,160.0,384.0,0,trainval
35154,2011_004266.jpg,757.0,723.0,52.0,167.0,0,trainval
35155,2011_004267.jpg,704.0,640.0,166.0,635.0,0,trainval
35156,2011_004267.jpg,498.0,427.0,87.0,324.0,0,trainval
35157,2011_004270.jpg,159.0,502.0,65.0,154.0,0,trainval
35158,2011_004270.jpg,306.0,406.0,41.0,94.0,0,trainval
35159,2011_004271.jpg,220.0,667.0,87.0,201.0,0,trainval
35160,2011_004271.jpg,623.0,678.0,51.0,58.0,0,trainval
35161,2011_004273.jpg,474.0,334.0,55.0,161.0,0,trainval
35162,2011_004274.jpg,751.0,698.0,179.0,524.0,0,trainval
35163,2011_004275.jpg,443.0,840.0,195.0,239.0,0,trainval
35164,2011_004277.jpg,279.0,500.0,60.0,160.0,0,trainval
35165,2011_004277.jpg,192.0,528.0,69.0,202.0,0,trainval
35166,2011_004280.jpg,499.0,615.0,292.0,517.0,0,trainval
35167,2011_004282.jpg,660.0,649.0,572.0,621.0,0,trainval
35168,2011_004283.jpg,438.0,611.0,106.0,205.0,0,trainval
35169,2011_004283.jpg,689.0,471.0,20.0,70.0,0,trainval
35170,2011_004284.jpg,387.0,700.0,220.0,521.0,0,trainval
35171,2011_004284.jpg,703.0,717.0,215.0,486.0,0,trainval
35172,2011_004285.jpg,268.0,340.0,106.0,231.0,0,trainval
35173,2011_004285.jpg,826.0,320.0,114.0,234.0,0,trainval
35174,2011_004287.jpg,695.0,651.0,530.0,618.0,0,trainval
35175,2011_004289.jpg,158.0,529.0,77.0,125.0,0,trainval
35176,2011_004290.jpg,636.0,691.0,111.0,455.0,0,trainval
35177,2011_004293.jpg,327.0,705.0,119.0,248.0,0,trainval
35178,2011_004296.jpg,654.0,641.0,612.0,638.0,0,trainval
35179,2011_004298.jpg,494.0,705.0,283.0,280.0,0,trainval
35180,2011_004298.jpg,459.0,600.0,196.0,516.0,0,trainval
35181,2011_004299.jpg,549.0,627.0,258.0,486.0,0,trainval
35182,2011_004299.jpg,903.0,582.0,113.0,346.0,0,trainval
35183,2011_004301.jpg,330.0,674.0,101.0,572.0,0,trainval
35184,2011_004301.jpg,530.0,706.0,84.0,509.0,0,trainval
35185,2011_004301.jpg,908.0,672.0,97.0,576.0,0,trainval
35186,2011_004303.jpg,530.0,602.0,222.0,417.0,0,trainval
35187,2011_004305.jpg,570.0,615.0,419.0,368.0,0,trainval
35188,2011_004305.jpg,476.0,520.0,366.0,333.0,0,trainval
35189,2011_004307.jpg,411.0,669.0,125.0,306.0,0,trainval
35190,2011_004308.jpg,808.0,789.0,304.0,342.0,0,trainval
35191,2011_004308.jpg,802.0,557.0,316.0,234.0,0,trainval
35192,2011_004312.jpg,831.0,710.0,51.0,216.0,0,trainval
35193,2011_004312.jpg,909.0,554.0,33.0,112.0,0,trainval
35194,2011_004312.jpg,627.0,533.0,32.0,120.0,0,trainval
35195,2011_004312.jpg,536.0,505.0,68.0,181.0,0,trainval
35196,2011_004313.jpg,374.0,539.0,298.0,535.0,0,trainval
35197,2011_004313.jpg,718.0,313.0,221.0,290.0,0,trainval
35198,2011_004315.jpg,365.0,779.0,164.0,362.0,0,trainval
35199,2011_004316.jpg,745.0,611.0,217.0,411.0,0,trainval
35200,2011_004317.jpg,651.0,523.0,400.0,460.0,0,trainval
35201,2011_004318.jpg,550.0,641.0,513.0,638.0,0,trainval
35202,2011_004323.jpg,516.0,570.0,58.0,222.0,0,trainval
35203,2011_004324.jpg,261.0,800.0,118.0,320.0,0,trainval
35204,2011_004324.jpg,405.0,728.0,162.0,376.0,0,trainval
35205,2011_004324.jpg,681.0,735.0,128.0,392.0,0,trainval
35206,2011_004325.jpg,595.0,529.0,151.0,452.0,0,trainval
35207,2011_004327.jpg,486.0,641.0,483.0,637.0,0,trainval
35208,2011_004328.jpg,755.0,641.0,410.0,638.0,0,trainval
35209,2011_004330.jpg,208.0,756.0,148.0,409.0,0,trainval
35210,2011_004330.jpg,463.0,617.0,50.0,175.0,0,trainval
35211,2011_004331.jpg,337.0,584.0,109.0,382.0,0,trainval
35212,2011_004331.jpg,589.0,538.0,142.0,382.0,0,trainval
35213,2011_004332.jpg,705.0,652.0,388.0,617.0,0,trainval
35214,2011_004333.jpg,745.0,627.0,281.0,486.0,0,trainval
35215,2011_004335.jpg,281.0,717.0,225.0,486.0,0,trainval
35216,2011_004335.jpg,782.0,724.0,187.0,473.0,0,trainval
35217,2011_004337.jpg,183.0,636.0,64.0,218.0,0,trainval
35218,2011_004342.jpg,711.0,623.0,91.0,346.0,0,trainval
35219,2011_004342.jpg,134.0,736.0,132.0,449.0,0,trainval
35220,2011_004342.jpg,325.0,533.0,64.0,203.0,0,trainval
35221,2011_004343.jpg,466.0,553.0,155.0,379.0,0,trainval
35222,2011_004344.jpg,413.0,712.0,50.0,138.0,0,trainval
35223,2011_004346.jpg,209.0,398.0,201.0,382.0,0,trainval
35224,2011_004347.jpg,547.0,458.0,97.0,292.0,0,trainval
35225,2011_004348.jpg,890.0,404.0,49.0,207.0,0,trainval
35226,2011_004350.jpg,641.0,641.0,638.0,638.0,0,trainval
35227,2011_004351.jpg,534.0,329.0,297.0,83.0,0,trainval
35228,2011_004352.jpg,601.0,662.0,127.0,438.0,0,trainval
35229,2011_004352.jpg,846.0,680.0,120.0,406.0,0,trainval
35230,2011_004352.jpg,452.0,614.0,97.0,349.0,0,trainval
35231,2011_004355.jpg,349.0,759.0,123.0,401.0,0,trainval
35232,2011_004355.jpg,483.0,757.0,97.0,406.0,0,trainval
35233,2011_004355.jpg,622.0,739.0,115.0,442.0,0,trainval
35234,2011_004356.jpg,514.0,631.0,243.0,597.0,0,trainval
35235,2011_004358.jpg,626.0,534.0,196.0,207.0,0,trainval
35236,2011_004362.jpg,576.0,603.0,553.0,468.0,0,trainval
35237,2011_004367.jpg,768.0,499.0,100.0,236.0,0,trainval
35238,2011_004368.jpg,613.0,572.0,446.0,541.0,0,trainval
35239,2011_004369.jpg,522.0,480.0,67.0,208.0,0,trainval
35240,2011_004371.jpg,97.0,517.0,45.0,148.0,0,trainval
35241,2011_004371.jpg,362.0,563.0,67.0,169.0,0,trainval
35242,2011_004371.jpg,452.0,504.0,45.0,128.0,0,trainval
35243,2011_004377.jpg,258.0,750.0,179.0,294.0,0,trainval
35244,2011_004377.jpg,734.0,727.0,137.0,332.0,0,trainval
35245,2011_004381.jpg,453.0,707.0,61.0,283.0,0,trainval
35246,2011_004381.jpg,317.0,617.0,37.0,179.0,0,trainval
35247,2011_004381.jpg,122.0,645.0,44.0,182.0,0,trainval
35248,2011_004384.jpg,644.0,608.0,357.0,355.0,0,trainval
35249,2011_004384.jpg,384.0,522.0,361.0,516.0,0,trainval
35250,2011_004385.jpg,527.0,649.0,256.0,621.0,0,trainval
35251,2011_004386.jpg,518.0,593.0,158.0,333.0,0,trainval
35252,2011_004391.jpg,520.0,371.0,252.0,244.0,0,trainval
35253,2011_004394.jpg,408.0,756.0,170.0,409.0,0,trainval
35254,2011_004401.jpg,708.0,387.0,377.0,337.0,0,trainval
35255,2011_004402.jpg,625.0,641.0,312.0,638.0,0,trainval
35256,2011_004403.jpg,508.0,487.0,175.0,183.0,0,trainval
35257,2011_004405.jpg,497.0,411.0,178.0,278.0,0,trainval
35258,2011_004407.jpg,547.0,533.0,150.0,339.0,0,trainval
35259,2011_004409.jpg,534.0,663.0,532.0,594.0,0,trainval
35260,2011_004410.jpg,833.0,730.0,255.0,461.0,0,trainval
35261,2011_004412.jpg,708.0,639.0,447.0,636.0,0,trainval
35262,2011_004415.jpg,339.0,641.0,337.0,638.0,0,trainval
35263,2011_004416.jpg,641.0,687.0,638.0,545.0,0,trainval
35264,2011_004416.jpg,677.0,641.0,567.0,639.0,0,trainval
35265,2011_004418.jpg,554.0,741.0,398.0,439.0,0,trainval
35266,2011_004420.jpg,446.0,751.0,111.0,137.0,0,trainval
35267,2011_004423.jpg,519.0,417.0,172.0,172.0,0,trainval
35268,2011_004425.jpg,519.0,422.0,59.0,233.0,0,trainval
35269,2011_004426.jpg,225.0,723.0,223.0,475.0,0,trainval
35270,2011_004428.jpg,283.0,590.0,64.0,242.0,0,trainval
35271,2011_004428.jpg,410.0,424.0,28.0,82.0,0,trainval
35272,2011_004430.jpg,521.0,550.0,268.0,520.0,0,trainval
35273,2011_004430.jpg,855.0,308.0,210.0,283.0,0,trainval
35274,2011_004435.jpg,498.0,552.0,58.0,122.0,0,trainval
35275,2011_004436.jpg,640.0,663.0,375.0,594.0,0,trainval
35276,2011_004438.jpg,433.0,519.0,70.0,100.0,0,trainval
35277,2011_004440.jpg,721.0,461.0,159.0,249.0,0,trainval
35278,2011_004440.jpg,351.0,529.0,191.0,245.0,0,trainval
35279,2011_004441.jpg,262.0,708.0,260.0,504.0,0,trainval
35280,2011_004442.jpg,492.0,642.0,488.0,637.0,0,trainval
35281,2011_004443.jpg,695.0,742.0,265.0,435.0,0,trainval
35282,2011_004445.jpg,924.0,765.0,72.0,347.0,0,trainval
35283,2011_004446.jpg,498.0,555.0,84.0,69.0,0,trainval
35284,2011_004447.jpg,410.0,778.0,183.0,364.0,0,trainval
35285,2011_004450.jpg,172.0,709.0,170.0,502.0,0,trainval
35286,2011_004450.jpg,683.0,703.0,159.0,514.0,0,trainval
35287,2011_004450.jpg,314.0,572.0,68.0,172.0,0,trainval
35288,2011_004450.jpg,877.0,582.0,124.0,305.0,0,trainval
35289,2011_004451.jpg,481.0,719.0,29.0,104.0,0,trainval
35290,2011_004451.jpg,543.0,719.0,31.0,89.0,0,trainval
35291,2011_004452.jpg,562.0,728.0,255.0,464.0,0,trainval
35292,2011_004453.jpg,398.0,352.0,102.0,193.0,0,trainval
35293,2011_004454.jpg,305.0,764.0,59.0,63.0,0,trainval
35294,2011_004455.jpg,614.0,786.0,283.0,206.0,0,trainval
35295,2011_004457.jpg,423.0,676.0,421.0,568.0,0,trainval
35296,2011_004458.jpg,297.0,598.0,57.0,223.0,0,trainval
35297,2011_004458.jpg,377.0,597.0,56.0,224.0,0,trainval
35298,2011_004458.jpg,97.0,536.0,39.0,135.0,0,trainval
35299,2011_004460.jpg,686.0,394.0,276.0,196.0,0,trainval
35300,2011_004461.jpg,280.0,643.0,219.0,433.0,0,trainval
35301,2011_004462.jpg,641.0,680.0,638.0,559.0,0,trainval
35302,2011_004465.jpg,520.0,660.0,327.0,511.0,0,trainval
35303,2011_004465.jpg,812.0,678.0,296.0,183.0,0,trainval
35304,2011_004467.jpg,881.0,523.0,150.0,315.0,0,trainval
35305,2011_004467.jpg,394.0,599.0,169.0,406.0,0,trainval
35306,2011_004467.jpg,181.0,455.0,114.0,238.0,0,trainval
35307,2011_004467.jpg,514.0,432.0,116.0,231.0,0,trainval
35308,2011_004468.jpg,571.0,796.0,49.0,196.0,0,trainval
35309,2011_004470.jpg,404.0,614.0,99.0,69.0,0,trainval
35310,2011_004471.jpg,569.0,692.0,164.0,469.0,0,trainval
35311,2011_004472.jpg,597.0,521.0,42.0,96.0,0,trainval
35312,2011_004473.jpg,518.0,491.0,88.0,188.0,0,trainval
35313,2011_004474.jpg,856.0,724.0,207.0,379.0,0,trainval
35314,2011_004476.jpg,607.0,643.0,142.0,205.0,0,trainval
35315,2011_004477.jpg,636.0,568.0,156.0,345.0,0,trainval
35316,2011_004478.jpg,541.0,654.0,457.0,558.0,0,trainval
35317,2011_004482.jpg,578.0,472.0,79.0,101.0,0,trainval
35318,2011_004483.jpg,443.0,651.0,440.0,507.0,0,trainval
35319,2011_004484.jpg,528.0,454.0,261.0,403.0,0,trainval
35320,2011_004485.jpg,559.0,717.0,207.0,487.0,0,trainval
35321,2011_004485.jpg,325.0,755.0,175.0,411.0,0,trainval
35322,2011_004486.jpg,748.0,501.0,142.0,250.0,0,trainval
35323,2011_004486.jpg,310.0,534.0,135.0,283.0,0,trainval
35324,2011_004487.jpg,502.0,520.0,271.0,184.0,0,trainval
35325,2011_004488.jpg,390.0,722.0,223.0,476.0,0,trainval
35326,2011_004489.jpg,686.0,661.0,118.0,440.0,0,trainval
35327,2011_004489.jpg,407.0,795.0,188.0,330.0,0,trainval
